Compound,TreatmentGroup.x,P1,P2,P3,P4,P5,P6,P7,P8,meanLog2FC.x,sdLog2FC.x,meanFC.x,p_value_tLOG.x,fdr_tLOG.x,TreatmentGroup.y,T1,T2,T3,T4,T5,T6,meanLog2FC.y,sdLog2FC.y,meanFC.y,p_value_tLOG.y,fdr_tLOG.y
CE 16:0,PRED,0.5913437106354129,0.9576054819801226,-1.602927937201484,0.008395530173186816,0.504056260577219,0.5863697598774797,-0.14060857428576543,0.14248220847735332,0.13083955502919062,0.7871436923417263,1.0949306946126336,0.6525481637082768,0.7717636936165198,ACTH,-2.648438561446651,-0.6014729775099978,-0.23436767718477908,1.0114671617184685,0.446848614062192,-1.1282163704946588,-0.525696635142571,1.2859544885505292,-1.4396285666350301,0.36262541882953103,0.46917000065057884
CE 16:1,PRED,-0.027754451953956132,0.784817295291143,-1.113921101920416,0.811347089528731,0.5119696935035398,0.30463202549306384,-0.24524138040697935,0.056869022553449104,0.13533977401107192,0.6310500365670564,1.0983514598128334,0.5632605439020222,0.7301027585486645,ACTH,-1.4818267770463849,0.12919132158462807,-0.1829009831823733,0.6524925659998548,-0.2524494706142697,-0.8368589938039916,-0.3287253895104228,0.7466460652209977,-1.2559033028652038,0.3300947021228798,0.43950492679977043
CE 17:0,PRED,0.8482110954365618,0.18005800145221595,-1.2481535962990724,0.10315202643425585,0.5520988493888515,0.6694363406241325,0.022132799554455566,0.12318760309870296,0.15626538996126296,0.642948888219689,1.1143986303890787,0.5139333118993913,0.6833924039310825,ACTH,-2.830425842866851,-0.7276860413015337,-0.3346623466280745,0.7903219802675866,0.034780803937254995,-1.1681620954653873,-0.7059722570095008,1.2371642223262347,-1.6312436176013698,0.22103224854030534,0.3414001259099183
CE 17:1,PRED,0.40591893378807176,-0.023968663534156283,-0.3455420616635008,0.18476540035556183,0.5165211234645424,-0.061976099041374744,0.24080080768328635,0.34577384230942376,0.1577866604202318,0.2848279912954284,1.1155743437586372,0.16112920886693022,0.3495490578198761,ACTH,-1.8046788185837679,-0.01638101884328091,0.15452304488482924,0.77865165846834306,-0.565781414701787,-0.6881018318945713,-0.35696139677837246,0.8850281193496676,-1.2807255915818936,0.3685387924448806,0.469559578191193
CE 18:0,PRED,1.233017513092002,0.45318135657045655,-1.254935566270432,-0.4344262867153376,0.9121439089392344,0.5515769687400659,0.10351665269701833,-0.017823916360866724,0.1932813288365176,0.7871930857201583,1.1433612717428894,0.5097725453154598,0.6833924039310825,ACTH,-3.535325226267188,-0.5954393462885038,0.28198508806661715,0.27078310803365585,-0.3412195185736985,0.05169797923975363,-0.6445863192982273,1.4582226067944806,-1.5632909614131298,0.328344725931744,0.43950492679977043
CE 18:1,PRED,-0.0018607236707714203,0.1980258547181977,-0.5879795566361992,0.047058678621455435,0.5569535389908876,-0.520292657459537,0.12469600349027404,-0.018555869070197007,-0.025244341376986227,0.3739459611603309,-1.0176520316728843,0.85399143121708,0.8977858635871867,ACTH,-2.0555614532548634,-0.08950267668746238,0.3647400195867421,0.5648532934405606,-0.43237643997877756,-0.11277820798221325,-0.29343757747933563,0.9347162971750311,-1.2255569938327975,0.4766425869827764,0.5751792756378695
CE 18:2,PRED,-0.2605704026131287,0.8357488276275895,-0.559847799079267,0.2782110959957162,0.35447085298701136,-0.5548620688393316,-0.08156920806429761,0.24375727947390757,0.031917322186024964,0.48530504899767396,1.0223699390633187,0.8577058647544271,0.8978537988493152,ACTH,-1.5079017555376757,-0.05618635485139542,-0.0696973673035941,0.3977307937942917,-0.07267773957888427,-1.4705432770185825,-0.4632126167493067,0.8149056548689286,-1.378608309991707,0.22256692641306688,0.3414001259099183
CE 18:3,PRED,-0.04861732048049672,1.439192961068454,-0.8615307020108993,0.9627263616873818,0.7737687103005942,0.3148663091398883,0.6022748208974679,0.9121094073053623,0.5118488184884691,0.7110697029912254,1.4258762904777686,0.08119255889542416,0.22441988189072298,ACTH,-2.488424787097517,-0.6517561082672955,-0.7691466613066755,0.7467894827371327,-0.4389213789392712,-2.8387678604901425,-1.0733712188939615,1.3494313887836857,-2.104344956341604,0.10889511943443579,0.20246425909661764
CE 20:1,PRED,1.2893563456950805,0.2367752302997396,-0.4811472391843868,-0.026342972487135942,0.7356285866178187,-0.2971732083564381,0.2527887655087886,0.3768745967703027,0.26084501310797115,0.565909621987712,1.1981802954409773,0.23356829967101356,0.42034632316799947,ACTH,-2.6539999060861,-0.35712251454503796,1.0582284159988267,1.3921643161849098,0.0797090976504875,1.772508993823342,0.2152480671710713,1.6186026162399207,1.16090351116913,0.757809740743811,0.8214478841253471
CE 20:2,PRED,0.3570291174770698,-0.07186843682255131,-0.10738947277165586,0.30122395529535273,0.8858492147960825,-0.49047944179232367,0.07314874034942574,0.1076479536862001,0.1318952037772,0.4031961963276456,1.0957321704415788,0.3856243285383188,0.5892148125492325,ACTH,-1.7235153994324304,-0.02326726789559618,0.5057060467806763,0.7959967925483826,0.22561559292800462,0.5138817678611626,0.0490695887983666,0.9122418667411875,1.0345974844140726,0.9003131991197977,0.922361685628854
CE 20:3,PRED,-0.09574813988152617,0.17119356353243687,-0.7365369336159793,0.00966614781173365,0.4616425292290592,-0.7145549865948168,-0.07398050825439505,0.1436473062777003,-0.1043338776869734,0.42152459427941724,-1.0749979269461836,0.5064707947970375,0.6833924039310825,ACTH,-1.292273226336303,0.6643360333742767,0.7621344246251821,1.5920605115967887,0.6942834649843698,-0.04580120087071804,0.3957900012289327,0.9768364182241367,1.3156630031098524,0.36653708443457883,0.469559578191193
CE 20:4,PRED,-0.564310490249151,0.39312255354972925,-0.8957928255767987,0.17502898761748825,0.298195162787157,-0.7693458436060239,0.029009720733179964,-0.13191399547778604,-0.18325084127777566,0.4980649535993299,-1.1354395037652114,0.3326405346779754,0.538270098415206,ACTH,-2.195240314832771,-1.2741422154166886,-0.984823670367973,-0.2014022334212953,-0.5485582346986567,-1.8164425994682907,-1.170101544700946,0.7534604237606316,-2.250275350386463,0.012577132929500844,0.03849829713786234
CE 20:5,PRED,1.0818652300633298,0.0854665397974596,-1.1162229679054922,1.6244561677702443,2.8480553861161675,2.4887930762780637,1.8627022654246772,2.9973194601877466,1.4840543947165246,1.4243947598724849,2.7973376330322988,0.021501556745638237,0.0873303722981072,ACTH,-1.7986850294071137,-0.6695976799394707,0.42681097306895566,0.179312062091721,0.09948686170345046,-0.6248667332541286,-0.3979232576227643,0.8183211920235056,-1.3176098612440597,0.28706626418258335,0.4025342587141253
CE 22:4,PRED,0.18574975314575887,0.3807360539652062,-0.16076685980230646,0.46814657955704236,1.443403470224687,-0.697999008718961,0.5185946953554249,0.5875867348645967,0.3406814273239311,0.6188438829699802,1.266354589272999,0.16340707987514533,0.3495490578198761,ACTH,-2.8119389730050184,-1.7283821167635918,-1.4604011130303318,-0.5434175265122381,-1.0315969206045121,-0.4216705984474865,-1.3329012080605298,0.8836995039054937,-2.519087453544393,0.014077961032116528,0.04181633655498123
CE 22:5,PRED,-0.36468224143448796,0.38505591408367157,-0.9745387855492909,0.32433045645558034,0.874988798077273,-0.6797444087364396,-0.10340434099897952,0.0015598276230012972,-0.06705434755995897,0.6022054405348419,-1.0475755894277303,0.7619879137710814,0.829420472511885,ACTH,-2.042598441237477,-1.970572719793186,-1.4750630035879608,-0.25923131134079824,-1.122477611289129,-1.318490102378076,-1.3647388649377712,0.6514101771628648,-2.575297075100285,0.0036704910688834342,0.020028114310646564
CE 22:6,PRED,-0.15356136915382343,1.1600802852298722,-0.6814989774237702,1.049326093524716,2.069057895965455,-0.12701488469739783,0.19799004485157226,0.46386524110513494,0.49728054117521986,0.8870572822188372,1.4115503016064488,0.15684879716468728,0.3445071794867239,ACTH,-2.142927798548237,-1.9101939413963218,-0.734843206391738,0.21874457661431446,-0.4844146916851761,-1.938778470975541,-1.1654022553971166,0.9667853146430037,-2.2429574551988787,0.03178544223374547,0.0767129423141357
CE 24:4,PRED,1.6707848191217374,1.682881353887672,1.34199884494215,2.445885994225013,1.7634026086251726,0.6610373818378755,1.0809823279265305,1.3706353419093278,1.5022010840594349,0.5274993836315118,2.832745679411842,8.726383387062261e-5,0.006569708138168538,ACTH,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA
Cer d16:1/24:0,PRED,-0.8529588892310261,-0.6267409130369243,-0.6880068831703576,0.03577113102182194,1.4694852833012202,-0.4966406567417242,-0.18432625807453304,-0.0475134612026324,-0.17386633089176945,0.7363435450088843,-1.1280776135550317,0.5256277156361899,0.6951850432607672,ACTH,1.6251153116812602,0.920759490924076,1.5949007377772755,-0.8965419073160572,-0.4029139401963539,-0.08502791233328573,0.4593819634228192,1.0714170271649726,1.374952675553036,0.3416927397471964,0.446692071232012
Cer d18:1/16:0,PRED,0.3888237619773227,0.009588103951802414,0.7060405103085283,0.20513280385522153,1.5836300734516109,-0.9280038364442171,0.8210127604481129,0.6037008527296708,0.42374062878475655,0.7233840668855668,1.341401042868284,0.14152394981371327,0.32236010790901354,ACTH,1.0376217484777484,0.37299610518241766,0.884691463781074,-1.2365259998747742,-0.08424405107332161,2.170305637671676,0.5241408173608033,1.1486028525436875,1.4380768925932674,0.31447400126437963,0.4289835560726048
Cer d18:1/18:0,PRED,0.6595795394835843,0.2587630379862592,1.1540114882331847,0.1304666783431095,1.5520391003417775,-1.4537399328166531,1.1843014411648927,-0.08312401197709872,0.425287167594882,0.951350830185778,1.3428397676417072,0.2465547562282148,0.4300297132817133,ACTH,2.432466599400814,1.860819775676515,1.4227968084523053,0.35906180672991433,1.2002861042969577,3.02409654695508,1.716587940251931,0.9421912599581228,3.2865819079865313,0.006623564304999778,0.029687761438481147
Cer d18:1/20:0,PRED,-0.5633523840781219,-1.4924871712814944,-0.08542499971065041,0.2298235974867454,1.7051575242806825,-2.175767881646379,0.322481664648284,-0.4960492013535713,-0.31945235645681314,1.182019398491413,-1.2478567755761079,0.46960170763783826,0.6563751140847057,ACTH,1.6120546825241493,1.5065711783179878,1.3137990785283205,-0.18258910621591257,0.2063881447773028,3.086401863373509,1.2571043068842263,1.1588346658135438,2.390155211742794,0.0450346957267327,0.10276098752190825
Cer d18:1/22:0,PRED,-0.033001113362763554,-1.6256097681122414,0.040139293904623105,-0.4018803436106609,1.395000360246052,-2.152732142622446,-0.43602390495046517,-0.7912728742852252,-0.500672561599141,1.0821897340834485,-1.4148730000554006,0.23200531189700974,0.42034632316799947,ACTH,1.402562496790596,1.106989793391996,0.7963454816405319,-1.2781629205541527,0.26238104589790096,1.8793123605357498,0.6949047096171037,1.1102952730429034,1.6187775088879388,0.1858349672894628,0.30486651496506645
Cer d18:1/23:0,PRED,-0.17932801675669557,-1.3914373414040575,0.4406947945525494,-0.06750415878405586,1.390630478940473,-1.4919763492913412,0.027939810414123762,-0.20531545173842425,-0.18453702925842852,0.9333025407687314,-1.1364522193950972,0.5934242530851221,0.7486275192766156,ACTH,1.3159905055349765,0.7436825103807869,1.044172404041907,-1.0304249570567403,0.7346358112883596,1.5144024001111211,0.7204097790500685,0.9117158762000728,1.6476499619481861,0.1107056641604962,0.2039910676716009
Cer d18:1/24:0,PRED,0.00464286626205055,-1.3481195775201773,0.1837657212457968,-0.2155180212361661,1.3843730224332347,-1.3358107148780938,0.27944980353623144,-0.33954459347516736,-0.17334518670403637,0.8905487099964108,-1.1276701920931829,0.5990615995213726,0.7511211174831983,ACTH,1.32554193739218,0.5375831731795836,1.311245311544424,-0.62692328470893,0.38372712407139314,1.9636704021002054,0.8158074439298093,0.9130664168869056,1.7602830669987672,0.08024093186697842,0.16242317660170633
Cer d18:1/24:1,PRED,0.11437151707894827,-1.2778957959424795,0.3515535430646122,0.31935710793629324,2.1601572251934917,-0.6770185779313824,0.5905064009213865,0.5617434157683505,0.2678468545111526,1.0061687399361623,1.2040095659861112,0.4760397780108948,0.6568849880115654,ACTH,1.2357960729674207,0.5869779817310031,0.7223784239557459,-0.6724377336796022,0.18284387125861087,2.1585207684816994,0.7023465641191463,0.9569365486295827,1.6271492230122735,0.13212948954113135,0.23321434611437278
Cer d18:1/25:0,PRED,-0.6968960752557729,-2.073842728711972,-0.003346636650477042,-0.6093394308557182,1.1913020349679009,-1.9367351065419836,-0.30627552457828927,-0.290109372599988,-0.5906553550282875,1.0498241427005786,-1.5059306723478143,0.15555990264191968,0.3445071794867239,ACTH,1.2880098453554991,0.197312577220914,0.7386771970771234,-0.5612434091082954,0.0811460126383104,1.6906395952676154,0.5724236364085278,0.8315496112620391,1.4870195722970456,0.15257018062025296,0.260510988678119
Cer d18:1/25:1,PRED,0.006712823468496878,-1.198431429131307,1.0452836286294267,0.3936218941270015,1.2587974129473232,-1.2243624601814285,1.0830253515264667,-0.2522640127274066,0.13904790108232162,0.9891829143788333,1.1011781593590066,0.70277954026205125,0.8003878097428917,ACTH,1.469672187528883,0.5147746524810722,0.8784543170990562,0.40842871520319407,0.6218620835326855,2.3787957861541735,1.0453312903331775,0.7553147804893207,2.0638402299341663,0.019460998039595452,0.053094679434113674
Cer d18:2/16:0,PRED,-0.01375752676582844,1.5601992166769683,-0.6844315201548056,-0.27577206824047973,1.4609166368238857,-0.6112944335037066,0.7396546816938463,-0.918098156362146,0.15717710377096675,0.9768186003636777,1.1151030992443833,0.6628067259479782,0.7764307361104887,ACTH,0.34675275971236924,0.30997071975470053,-0.014182102990027198,-1.8711449343235755,-1.1505596765753812,1.2157055262092051,-0.1939096180354515,1.1219470287656461,-1.143859310456524,0.6896307715179806,0.7727559091563085
Cer d18:2/18:0,PRED,1.3818347130040665,2.410074663146892,1.4998122550843023,1.4232114307245438,1.966722523975792,-0.02998412896903809,1.8989623012838541,0.9339588388066893,1.4355740746321377,0.7419226674748042,2.704897780029536,9.330501797169004e-4,0.015746309682417896,ACTH,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA
Cer d18:2/22:0,PRED,0.28423231090793627,-0.6470369974008352,0.08930323054726717,-1.2067596074152962,1.3888526994399049,-2.779231321143216,0.11970361440319476,-0.4789587353081087,-0.4037368507461441,1.2280315331593337,-1.3229301139078748,0.3833733198442515,0.5892148125492325,ACTH,0.2644512436995857,1.004866971080956,0.24396939620859356,-1.994986575375732,-0.7389138659557276,0.8151393201416678,-0.06757891836677613,1.1226957685300474,-1.0479565621725622,0.8885433239787744,0.9140343209781656
Cer d18:2/23:0,PRED,-0.015795500652130416,0.24743920372457504,0.9081125680473221,0.10088097945665435,1.767920940473936,-1.4130893659543644,0.9217387598431299,0.18916797242497274,0.3382969446705119,0.9249336157324398,1.2642632903873017,0.3353107943945576,0.538270098415206,ACTH,0.45377225307810265,0.30607825517418,0.5545049171591616,-2.6360762178859773,-0.3536369546147006,0.37232527938999926,-0.2171720779498724,1.2277352830563586,-1.162452751203431,0.6828620841268344,0.7686026148692171
Cer d18:2/24:0,PRED,0.8667334691365356,-0.33052242467809523,1.2465036220281016,-0.2768664535970354,1.7388464584482106,-1.3669000341160418,0.6349351455513502,-0.25154756791492416,0.28264777685726267,1.0149033517531778,1.2164253412807595,0.45670633565680496,0.6494205697778845,ACTH,0.16355615412375518,1.280318224592654,1.3369013982186404,-1.6752611551450953,-0.5715924071563179,1.4336006856296535,0.327920483377215,1.2646349990032193,1.2552028067107777,0.5532535475022544,0.6509743459258345
Cer d18:2/24:1,PRED,0.9303878898099635,1.0748222909938001,0.9982607652614633,0.4335786577703467,2.4233043322102126,0.14882884564990614,1.004066135056191,0.013688594966468867,0.878367188964794,0.7498607808369996,1.8382935825438125,0.012885755956893574,0.06603949927907957,ACTH,-0.19336588487264822,0.6412493165197714,-0.282362046793797,-3.056049888618878,-1.7459958347431639,1.3100904080629252,-0.5544056550742984,1.5992751388385602,-1.46856350672131,0.4345636576307302,0.5310339384101151
DG 16:0_20:4 [-20:4],PRED,-0.49933242919545967,-0.9750868774883733,2.223236843392097,-0.7496445101754122,0.270134449251477,-1.0619423205693008,0.49343586669236594,-0.8399016025197327,-0.14238757257654233,1.1143409487031661,-1.1037302116420604,0.7284558787227962,0.8113150656373271,ACTH,-0.6816385201328298,-0.08967667135019215,0.5026019709783738,0.8263519125149702,0.686555598535649,1.6161458841939547,0.47672336245665425,0.7909278507003847,1.3915795301295797,0.19986665239030943,0.3180802694602021
DG 18:0_18:2 [-18:2],PRED,0.971275710963369,-0.571463501268655,2.2277235469974093,-0.47200747807104815,0.45453846211049054,-1.6302433800220224,1.0527313548834174,-0.13385574673479078,0.23733737110727124,1.194948739936479,1.1788150389235115,0.5917937148965473,0.7486275192766156,ACTH,1.3731068188129254,2.058214613945296,3.0579626176815373,1.052934160448478,1.5485721208258334,3.759066553673191,2.14164281423121,1.0573862828843574,4.412642332740162,0.0042436838975790266,0.021738054250863992
DG 18:0_20:4 [-20:4],PRED,0.1299320025793424,-0.8558951800918744,1.5724226995582005,-0.28327143141167116,0.497949479847209,-1.125267438692354,0.5984810634502853,0,0.06679389940489219,0.8568099815117327,1.0473864888239057,0.8317791977653404,0.884640248304477,ACTH,-0.5713228241787368,0.14312828584626544,0.7245685680167376,-0.2369744283928545,0.28221342242852515,1.6365488854484365,0.32969365152806224,0.778948164157372,1.2567464828827726,0.3473627784832007,0.4517515927424009
DG 18:1_18:2 [-18:2],PRED,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA,ACTH,0.14518269082118423,1.0297233604991343,1.5586423341673215,0.2515071848734965,1.368497511179806,3.292207885489251,1.2742934945050322,1.143897262985545,2.4188033706125385,0.04134351040034171,0.096085380652646
DG 18:1_20:4 [-20:4],PRED,-1.0237687637884785,-1.7893138625463938,0.9720550331619586,-0.9299270179142525,-0.07050121241903466,-2.4443020937840383,-0.724012016315651,-1.1514203040851196,-0.8951487797113762,1.0336216762336525,-1.8598016696857746,0.044139190420791216,0.14673298437181945,ACTH,-1.335541584288172,-0.8853942495849617,0.13159263487106046,-0.5029372692829057,-0.4817568181975048,1.8110898913565514,-0.21049123252098872,1.1031005114305379,-1.157082099170104,0.6598713561657604,0.7528532290800266
DG 18:2_18:2 [-18:2],PRED,1.300325840402151,-0.8239800254364142,1.1404263400529377,0.04185612802319958,0.12943589277016504,-1.0498727884821548,1.2396777624140498,0.09540572206135207,0.2591593589756608,0.9102351099795545,1.196781151447972,0.44713256417804226,0.6494205697778845,ACTH,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA
DG 18:2_20:4 [-20:4],PRED,-0.8910372833406731,-1.2116179497422725,1.4163305001760653,-0.8733622669349078,0.2709947950412228,-1.5870338507408508,-0.11332526748039658,-1.2237266441642611,-0.5265972458982592,0.993891780153597,-1.4405275436929912,0.1776534361280391,0.3650160441501936,ACTH,-2.025943267252282,-1.053530504286476,-0.3327143300917717,-0.2687975095329984,0.1754101636071234,0.3315165754456876,-0.5290098120184529,0.8785086510886102,-1.44293850050252,0.2002258269908842,0.3180802694602021
GM3 d18:1/16:0,PRED,-0.40652033937003684,-0.32557725926629116,-0.5989309637084597,-0.5699622641651226,0.47859922784063014,-1.6447616746273674,0.20739589960297766,-0.36450493177649224,-0.40303278818377025,0.628550064467941,-1.322284656413576,0.11261673601385785,0.2798355258526165,ACTH,-0.06059273339068306,-0.6527806952535198,0.4475743272221594,-1.4130339045236093,-0.8848439069197395,0.23666278863883675,-0.3878356873710926,0.7159944974515768,-1.3084290422748737,0.2419303173630699,0.36094385071185453
GM3 d18:1/18:0,PRED,-0.2045729313514729,0.08216025540181178,-0.8371818129873809,-0.9358387099916039,0.042814856742579635,-1.504165620991736,-0.17915431161160095,-0.9971395565165854,-0.5666347289132486,0.5790878828826723,-1.481064764758022,0.02778990321188709,0.1074969134152159,ACTH,-0.9926641686206679,-1.3389491421627993,-0.9702996909009957,-1.4569657980319042,-1.4232003337927324,-0.6580120550974128,-1.1400151981010853,0.3171967613679853,-2.203833447960491,3.1388938711738803e-4,0.0065655196805387
GM3 d18:1/22:0,PRED,0.3522479912470122,0.4397036518856491,0.020485379138943112,-0.7019643095583252,0.5064321265471206,-0.41011194264255263,0.44114002480267905,0.3030564020267095,0.11887366543090447,0.44859413941093074,1.0858867627376594,0.47797728802467565,0.6568849880115654,ACTH,-0.023713501380013786,-0.9584190951772915,0.620218917727499,-0.1820978693583278,0.17206945874152177,-1.3182195464116546,-0.2816936059763778,0.7250053209964146,-1.2156210868360195,0.3849421327554497,0.4831023766080893
GM3 d18:1/24:0,PRED,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA,ACTH,-0.20608575752081298,-0.37968328937319595,0.8169551465728105,-1.452268901699019,-0.3221334269768125,0.0670582855801867,-0.24602632390280718,0.735965279093798,-1.1859361382063573,0.4501272825441708,0.5458065116839945
GM3 d18:1/24:1,PRED,-0.24549371562347852,0.008455689487893948,0.028407898937246105,-0.8635531154529134,0.43783793895062617,-0.5401060473626466,0.4063076575508079,-0.10282821804869924,-0.10887148894514545,0.442577161049503,-1.0783843680903775,0.5090020405929115,0.6833924039310825,ACTH,-0.13865368134583086,-1.2132116489413651,-0.13209954188369968,-1.308235994090325,-1.0818031312731256,-0.4729285631470052,-0.7244887601135586,0.5412383417986023,-1.6523150107928035,0.02198295377519285,0.05747626455805631
GM3 d18:2/16:0,PRED,0.002183533859193243,0.5494887817713124,-0.6516075625564226,-0.8881262507115696,-0.03769237474272506,-0.8301569423880616,-0.29482974887581703,-0.2907712564788482,-0.3051889775153673,0.482883395337196,-1.2355804742645928,0.11698681012395558,0.28778755290493074,ACTH,-0.797961055987673,-0.5295517686759177,0.004825772155881446,-1.5634006488429908,-1.0605211724590569,0.974174725626276,-0.4954056913639135,0.8902328412869029,-1.4097171172557812,0.23101939596300397,0.35142950537402423
GM3 d18:2/18:0,PRED,-0.6622185243621207,0.12108718140020924,-0.9151851838400878,-1.0781316686806799,-0.26967207974547763,-1.2579928110637326,-0.40894007987261627,-0.8257132185778728,-0.6620957980927973,0.45520227528398594,-1.582379672338972,0.004493434576401124,0.036846163526489215,ACTH,-1.8814395323641588,-1.880937671457914,-1.3256238841469734,-2.8601301946746336,-2.1955288654393597,-1.372798663827501,-1.91940980198509,0.5684160260246025,-3.7826827971514647,4.2140742081987493e-4,0.007555233044699186
GM3 d18:2/20:0,PRED,-0.13104513727849304,-0.24246846538803937,-0.10513485291567201,-0.6406423309310814,1.1138540973847326,-1.6670571550709727,-0.054699476877571505,-0.27662252502325274,-0.25047698076254377,0.764833552173284,-1.1896003531291444,0.3851193760444134,0.5892148125492325,ACTH,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA
GM3 d18:2/24:1,PRED,0.06854837311200075,1.9135965031464526,0.17506613784593913,-0.5929302048650344,-0.3646422873740091,-0.23903437713707962,0.969691137177254,-0.10726160829362825,0.22787920920148688,0.8259402218260429,1.1711121248127307,0.4607413719754653,0.6513929741722095,ACTH,-0.6136778715933954,-1.5025486169176423,-0.35053028877094294,-0.9825808502961453,-2.1193902747753435,-0.24231337544401627,-0.9685068796329143,0.7273358151985545,-1.956814337564663,0.022403562794642194,0.05797210578819784
Hex1Cer d18:1/16:0,PRED,1.1940327837302167,1.2498905320253912,0.7971030385096682,0.9960118709070314,1.2041665517041173,1.0104836172231162,0.9089029098109993,0.43180575616112143,0.9740496325089577,0.26961002905458764,1.9643467680665732,1.8548848673120616e-5,0.004563016773587672,ACTH,0.1652248164411622,0.7325864998698699,1.2252987521766927,1.258230829185539,0.38423133496211315,-0.08725540537847172,0.6130528045428175,0.5565480839866286,1.5294922582938277,0.04287725168613224,0.09873568966256141
Hex1Cer d18:1/16:1,PRED,0.4236656325876389,0.9675927682994482,1.1871477079910502,0.4033547925837189,1.0157394261674237,0.20545191001389487,1.4012548170056554,0.7000392012066178,0.788030781981931,0.4221221912785004,1.7267159587341239,0.0011478090633247622,0.016609472328111264,ACTH,-0.21760153954756942,0.6762182447220406,1.448314965308147,1.584774627708828,1.7148647331743165,0.255031011423839,0.9102670071316002,0.7934776780871134,1.879393295408789,0.03754726091599522,0.08890908009353585
Hex1Cer d18:1/18:0,PRED,2.0439503103147745,2.076257167893217,1.0951664706243287,0.7133497578336877,1.0899679855842361,1.1329543868419771,1.0099202854863374,0.01224082924423828,1.1467258992278495,0.6728082451471618,2.214108465716259,0.001919830680743704,0.022489445117283388,ACTH,1.3494643485407607,1.8677323020883096,2.4447211948188308,2.4495738898283137,1.6911808336313565,1.1642200852894098,1.8278154423661634,0.5397401621691145,3.5499911852640675,4.157523437445233e-4,0.007555233044699186
Hex1Cer d18:1/20:0,PRED,1.1581987959800482,1.2273454006728597,0.707638725874802,0.9272748598862527,1.613604490054118,0.12941131488117935,1.1704111621325664,0.3967860787843767,0.9163338535332753,0.48385635208215805,1.8873131937192853,0.001056751010298037,0.01624754678333232,ACTH,0.06815896533609722,1.5400264257682483,1.1787903587936466,0.7515182126375224,0.761179896649833,1.3189251457266575,0.9364331674853341,0.5269097233160921,1.9137908433735649,0.007336534426854808,0.031211358324416218
Hex1Cer d18:1/22:0,PRED,1.4581161730467804,1.7609150562179936,1.0800423901480753,0.6426489809228985,1.543957531165562,0.17530596271520965,0.880086607609051,0.6934108428502809,1.0293104430844815,0.5345868969925887,2.0410484696663427,9.601408342937742e-4,0.015746309682417896,ACTH,0.4161836860671118,1.1389204162682967,1.8264185199788696,0.35061002691624826,0.7812881005448568,1.388088701473273,0.9835849085414426,0.5764800571719813,1.9773728222394245,0.008660838101164003,0.0326034629850428
Hex1Cer d18:1/23:0,PRED,1.530550056743753,1.418441638177251,0.931717123046256,0.6807348931387738,1.4123226863402223,1.0434614541592264,1.3427263858575975,0.6335656097458818,1.1241899809011202,0.3512058309306985,2.17979125074128,4.1039253251352084e-5,0.005047828149916307,ACTH,0.8974431284539593,1.1120616186426127,1.408777006398675,1.0342027446908226,0.6083276502108986,0.5245732891230964,0.9308975729200109,0.32928136947396136,1.9064617326282227,9.633934677731937e-4,0.010550789476223345
Hex1Cer d18:1/24:0,PRED,1.1064059236245518,1.2220586072750743,1.2623944389374517,0.29328441977730674,1.588466094510684,0.5999995227165345,0.7098723187467013,0.8450152739596858,0.9534370749434988,0.4185130504185474,1.9364806358050686,3.523981378328494e-4,0.008668994190688095,ACTH,-0.3241438207589445,1.2689769971993556,1.3025989581209054,-0.05589247187588564,0.41935746204719193,1.0567082858781545,0.6112675684351295,0.7022627273552257,1.527600787110339,0.08617481042067604,0.170313995398344
Hex1Cer d18:1/24:1,PRED,1.733126099583631,1.15729418926794,1.225215721569757,0.5992167780277708,1.6161246295100051,-0.2255196309328863,1.514056536955289,0.7025274022703578,1.040255215781483,0.6540918226737947,2.056591436476839,0.0028041142092101903,0.027592483818628274,ACTH,0.1697290452127103,0.6325824642605312,0.977288408895052,0.31560920758779876,-0.34049590905042015,0.9680558067356169,0.45379483727354814,0.5101296525338292,1.3696381926550343,0.08121672681275381,0.16308318744000966
Hex1Cer d18:1/25:0,PRED,0.2929276782056728,0.4340028448107632,0.9631941427442158,0.7731440819164581,1.0886692328461471,1.1910986539249766,1.2237348292103383,0.5605668695662401,0.8159172916531015,0.3564849138942249,1.760417101180185,3.4252604646728803e-4,0.008668994190688095,ACTH,0.7465162273960799,1.1306053513227423,1.0654155171416784,0.24524276553712843,0.6540248121551403,0.19096852773747036,0.6721288668817066,0.3961018373465411,1.5934225166345153,0.008854601583709609,0.03264757685208955
Hex1Cer d18:2/16:0,PRED,0.9035525967912954,0.6849309208867495,1.4646878638085141,2.0074851412562045,0.6425657652010566,0.6669404715649695,0.6451224359129986,-0.41033796471509926,0.8256184038383361,0.7020316802049337,1.7722945603942746,0.012654308571806694,0.06603949927907957,ACTH,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NA,NA
